ReviewDate,Comment_id,ReviewDesc,ReviewerName,Rating,product_name,Product_ids
2019-04-10,10980,"it was great experience i never had in my life . i had a great time there .we enjoyed alot  .The whole team made my day !!!thanks to bookthesurprise .
",vani,5,Surprise Visit to Old Age Home – Bangalore,18194
2019-11-27,17933,"Best gift to surprise someone on Christmas.
",Priyanka,5,Holly Jolly Christmas Gift Box,17162
2018-12-13,10042,The product was not delivered ,Ravi,1,BTS Blueberry Cake,6752
2019-03-05,10607,I bought a product and came another. I returned the product. ,kiran,1,Photo Film Book,18111
2019-05-10,11870,"super surprise . i loved it. the cupcakes and the chocolates are very excellent 
",yash,5,Invite Pikachu At Home,17987
2019-04-22,11133,The request is two items and came one and issued the invoice of the two items.  Disappointment! I'm almost weekly client from Baratheon and now it happens to me that. ,bhavana,1,BTS Charming Red Roses,15873
2019-05-10,11911,I bought a clock and sent me another ,kriti,1,Invite Pikachu At Home,33192
2019-03-14,10662,"I surprised my mother. I love my mother a lot. my mothers felt happy when she saw photos on the frame. this is only because of a bookthesurpruise team. thank you so much.
",lovely,5,Berry Much Love,17364
2019-05-31,12447,"I have rated this product 
",Anonymous user,5,Brew-Tiful Love,17266
2019-02-22,10537,"Thanks for making my favourite letter most beautiful. I like your service.
",Swapnika,5,Monogram Cushion,17281
2019-05-22,12117,"it was a 1st birthday celebration to my cousins’ son. best surprise team you are the rock. excellent work. good timing. my family members felt happy. my relatives asked me about your team. 
",Krupa joseph,5,Giant Gift Box – The Ultimate Joy,18120
2018-12-06,9916,"Thanks for delivering those fresh and pretty flowers to us.
",Praveen,5,BTS Memorable Expression,15848
2019-01-11,10342,"It’s really kiraak design. I Like it.
",Karthik,5,Hyderabadi – Kiraak Hyderabadi,17357
2018-12-06,9910,"The maximum delivery period would be April 27, and until this date did not receive the product. ",Teja,1,BTS Perfect Charm Bouquet,17141
2019-05-24,12231,"the taste was fantastic . i love the pineapple flavour
",harini,5,BTS Pineapple Awe,6032
2019-01-10,10322,"It’s cool. Looks good. Nice design.
",Prasad,5,Dead Cool – Chilling In Love,17362
2019-02-22,10528,Product has arrived with defect does not work as per use. Unfortunately the last purchase of my totally dissatisfied. ,Ashwitha,1,Painite Anniversary Surprise,4835
2019-05-07,11842,"fabulous taste and awesome design. i love the chocolate flavour that was awesome
",soumya,5,BTS Chocolate Delight,6066
2018-12-06,9884,"I have rated this product 
",Anonymous user,5,BTS Heart Shaped Black Forest Cake,18282
2018-12-20,10173,"Nice concept. This designer mug really looks amazing. Thank You.
",Sriprakash,5,Christmas Cheer Mug,17151
2019-01-11,10343,"I like it a lot. It’s too beautiful. Awesome
",Aparna,5,All Veg – You Are Always Mine,17358
2019-11-26,17365,"If you are a dog lover definitely you should go with this surprise.
",Priyanka,5,Surprise Visit to Pet Cafe,17997
2019-11-26,17468,"I was really happy to see such a huge bunch of fresh and colourful flowers. Thank you, BTS
",Priyanka,5,BTS A BIG Affection N Love,15853
2019-04-22,11125," It’s really as simple as it gets. The cake was beautiful and delicious. The chocolate taste was fantastic .i have tried a lot of chocolate cake this cake is incredible…so tasty
",keerthana,5,BTS Heart Shaped Black Forest Cake,6558
2018-12-18,10128,"This cake has a very different and unique taste. We like it. Perfect delivery. Thanks again.
",Uday,5,BTS Blueberry Cake,6100
2018-12-19,10138,"The service is outstanding, mostly the flowers they are absolutely beautiful. Thank you
",Baji,5,BTS A True Hug,15843
2018-12-10,9930,The chair is beautiful and comfortable but would not buy again. ,Bharath,1,BTS Lemon Blueberry Cake,5832
2019-05-31,12468,"good frame 
",kavya ,5,You Are My Soymate,17368
2019-11-26,17231,The cartridge is not original I canceled and I am waiting for the return of the value the cartridge does not work. ,Priyanka,1,Euphoric Raksha Bandhan Surprise,35007
2019-07-08,13507,"iam loving the gift collection.will be using them again.
",SHIVA,5,Jigsaw Puzzle Surprise!,18516
2018-12-10,9938,"Nice cake thanks for delivering such a tasty cake for us.
",Srilatha,5,BTS Mixed Fresh Fruit Cake,6558
2019-05-18,12021,"such a nice gift. Thank you book the surprise team for this surprise from my family members
",kyathisri,5,Flames Of Love – 3D Lamp,17457
2019-11-26,17282,"It is not a bear, it is an gift, which I think is one of the most tender wild animals. The box of the stuffed animal imitates a small crib, the presentation could not be better. From the beginning it invites to “achucharlo”. The breathing effect is very realistic, and it can be configured at different speeds. The center of the tripita is illuminated with a yellow light, and the rag tail comes with some prints of goldfish. You have it available in,",Priyanka,4,Olympian Joy Ride Surprise,18258
2019-01-24,10417,"This is too cute. Nice gift for this Valentines season. I gifted it to my wife. She likes it a lot. Quickly delivered
",Sunil Kumar,5,Cuddle Pillow,22880
2019-04-22,11103," Our cake was truly beautiful and delicious. I cannot recommend A Simple Cake highly enough. Thank you!!!!
",ujwala,5,BTS Choco Velvette Cake,5932
2019-01-09,10309,"Thanks for the nice design and quote in the card also good.
",Ratnakar,5,Brew-Tiful Love,17266
2019-05-28,12311,"i loved it .and i have presented this on my friend birthday
",sravan,5,Couple Personalized Pillow Set,22938
2018-12-26,10204,"Very happy with the service received from the Bookthesurprise team for my first order.
",Keerthi,5,BTS Perfect Charm Bouquet,17141
2018-12-11,9970,"Everyone at the party enjoyed the cake and gave you many compliments. We will definitely be using you again!
",Anusri,5,BTS Choco Velvette Cake,5832
2019-02-20,10502,"It came without one of the eyelets and so the fabric in this part spread, I hope in the exchange come perfect. ",Praveen Kumar,2,BTS Beautiful Carnation Bunch,15848
2019-04-22,11145,"I received a phone call within minutes of placing the online order to clarify the delivery instructions. This was really great and arranged things promptly. I was kept informed of the progress of the delivery by email and text. Great service.thanks to bookthesurprise
",jashwanth,5,BTS Amezing Carnation Carnival,15817
2019-06-01,12534,"frame was excellent
",yashaswi,5,Central Perk – I’ll Be There For You,17369
2019-11-26,17455,"The name itself speaks for it. It was really fantastic.
",Priyanka,5,BTS Chocolate Fantasy Cake,6524
2019-04-22,11129,"I love the cake design . That was a fantastic design. My wedding cake was perfect. She did exactly what I imagine it to be. I highly recommend “A Simple Cake” for any event!
",ravi prakash,5,BTS Chocolate Fantasy Cake,15848
2019-06-07,12677,"Angry  Lack of compromise, I bought on 12/07 and only today I was warned that it does not have the product. Plus the card I will have to pay for after waiting for the refund ",divya,1,All Veg – You Are Always Mine,17358
2019-03-05,10606,"Awesome event done by awesome people. Our whole family enjoyed your surprise.
Thank you!
",srinivas,5,Antimatter Anniversary Surprise,17035
2018-12-10,9940,"Too good at the taste and their service is too good. Thanks for the whole team.
",Rajesh,5,BTS Blueberry Cake,6752
2018-12-12,10014,"Super cake with a nice taste. Good service too.
",Koushal,5,BTS Vanilla Chocolate Cake,5932
2019-01-05,10298,"It looks beautiful and coming to design it was simply super. Thank you.
",Sahana,5,My Majes-tea Mug,17263
2019-03-13,10648,Yea ,lucky,3,BTS Chocolate Delight,17918
2019-05-06,11749," Although, the idea of the place and finding everything that i need in one place was a great experience.
",kavitha,5,Pop Me– Apology Gift,33208
2019-07-06,13475,"I got the gift with the best design and perfect on-time delivery. Thank you so much. Good work guys.
",Rohit,5,Spin The Wheel of Fantasies,18522
2019-01-05,10295,"It’s a memorable gift to me. U really rockzzz. Good work
",Shalini,5,Momentous Milestones,17229
2019-06-07,12667,"I’m happy with that surprise gift. Nice Design I got that timely Thanks to the Team.
",shiva,5,Momentous Milestones,17229
2019-03-13,10652,"I want to thank you for this cake. I expected the same design. perfect delivery. thank you so much for the beautiful and yummy cake
",koti,5,BTS Heart Chocolate Cake,6100
2019-06-27,13268,You are all rolled up has no respect for the customer until today my product has not only come to lie to surrender that it is good nothing more than 20 days and did not give me anything ,kavitha ,1,Photo Film Book,17507
2019-05-10,11872,Only works for seconds at a time. Terrible,naveen,1,Gift YourSelf,18896
2019-05-20,12059,"I was happy with. The fabric, but I think the table missed from above to get complete, I hope they soon lick. ",Jai,3,Pop Me Balloon Surprise,33683
2019-04-22,11154,"Flowers are very fresh and beautiful!
",sravana,5,BTS Romantic Love,17669
2018-12-13,10051,"Fresh flowers delivered. Nice service.
",Pankaj,5,BTS Pretty In Pink,15833
2021-03-26,38871,"Amazing surprise
",Sravani,5,Osmium Birthday Surprise,18984
2019-11-26,17461,"Very beautiful flowers. I have ordered for one of my friend and she loved it.
",Priyanka,5,BTS Pretty In Pink,15868
2019-05-31,12468,"good frame 
",kavya ,5,You Are My Soymate,17368
2018-12-19,10135,"So nice to see something new flower arrangement. Easy to order and arrived the next day. Thank you.
",Latha,5,BTS Pretty In Pink,15833
2019-04-04,10886,"such a lovely surprise from my parents. my parents living in other countries. I am missing a lot. they surprised me. i felt very happy.
",keerthana,5,Hug Me Balloon Surprise Box,18081
2018-12-13,10058,"Thanks again for delivering such a beautiful bouquet. Great service.
",Sruthi,5,BTS A True Hug,15873
2019-03-13,10653,"I satisfied with your service. good delivery. I felt very happy. I love flowers
",hari,5,BTS Charm,15827
2019-01-03,10260,"It’s a beautiful gifting option. I gifted it to my friend she loves it. Really these are amazing letters. Thanks for the whole team.
",Akshay,5,Open When Letters,28854
2019-07-06,13472,"It is really a nice gift. I surprised my brother and sister- in- law, they felt very happy by seeing that
",Swapna,5,Gift A Mini Biopic,18500
2019-05-07,11850,"the awesome taste and the pineapple flavour was awesome 
",sunny,5,BTS Pineapple Awe,15894
2019-02-25,10549,"We had a great experience with this balloon surprise box. Perfectly delivered. Great service
",Vaishnavi,5,Open Me – I Love You Gift,18383
2019-06-07,12677,"I wanted to surprise my partner this gift is awesome and he loved it 
",divya,5,All Veg – You Are Always Mine,17358
2018-12-14,10071,"I ordered it for my brother and when it received he was very surprised. And the mug design is awesome. Thanks for the whole team.
",Prince,5,Mug from Santa Claus!,17147
2019-05-18,12041,"Such a lovely gift. I like it so much. good work BTS team
",hemanth,5,Love Journal,22893
2019-01-11,10353,"This was really too beautiful. We loved it because in one frame we got all the memorable moments of us. Thank you so much.
",Jai,5,Momentous Milestones,17229
2019-04-24,11231,"My purchase were two trays, the store only sent a piece in the packaging. ",divya,1,BTS Desirable Yellow Roses,15843
2019-04-16,11040,"Looks great! And solid packaging
Very happy with the custom print and frame we ordered. Our image was a weird size, so I was glad to find a place that would print and frame it without cropping. I was also impressed by the thorough and protective packaging.
",kishore,5,Mosaic Photo Art,17255
2019-04-24,11243,"i gift was super i loved alot
",jashwanth,5,Jar Of Nothing,17396
2018-12-19,10130,It is a very nice and soft teddy ideal for a baby. I liked everything especially the sounds and songs,Prasanna,4,BTS Charming Red Roses,15822
2019-06-10,12734,"What  an outstanding surprise it was . my father felt very happy with the surprise 
",vamshi,5,Delightful Father’s Day Surprise,18359
2019-05-18,12016,"Now a days it is very important.I am very happy on this surprise gift,Every one must do this.Thank you team for this gift idea.keep it up
",Sushma sri,5,Dedicate A Tree –  Go Green in Love!,18316
2019-11-26,17448,"I really enjoyed the cake. It was fresh and really tasty.
",Priyanka,5,BTS Butterscotch delight,6134
2019-05-18,12044,"Wow what a beautiful gift.Thank you for your delivery.I like this gift
",Nirmala,5,Lovers Lamp,17314
2019-06-07,12695,"My order was a field soccer ball as specified above, only that they gave me a futsal ball, I did not play futsal, I thought there was wrong, but the mistake was from the store. ",bindhu,1,BTS Butterscotch delight,6100
2019-06-01,12540,"the film book was excellent. 
",vani ,5,Photo Film Book,17507
2019-06-15,13003," I truly appreciate your amazing work, thank you! This is a great gift and makes it very personal for my dad !!
",swetha,5,Majestic Father’s Day Surprise,18350
2019-04-09,10949,I have not received the product.  I already paid the first portion of the card. ,Ayesha@,1,Surprise In Your Car,18280
2018-12-18,10123,"I like the butterscotch flavour. This cake was really made me love that flavour. Thank you for the whole team for this beautiful cake.
",Padma,5,BTS Butterscotch delight,6362
2019-05-24,12227,"I love these flowers.i have ordered this on my friend birthday . quick delivery
",harika,5,BTS Charming Red Roses,15822
2020-02-28,35597,"Nice flowers.Thank you and I will definitely use again😍
",viratpatel,5,BTS Charming Red Roses,15873
2019-04-03,10877,"its a nice gift from my brother. good delivery. 
",mamatha,5,Blow Me Balloon Gift Box,18102
2019-11-27,17730,"I gifted this to one of my friends and she loved it
",Priyanka,5,Spin The Wheel of Fantasies,18522
2019-02-20,10509,"Flowers are extremely super. Nice service
",Bhupal,5,BTS Perfect Charm Bouquet,17141
2019-06-27,13254," the surprise gift was excellent she loved a lot great design. Thanks
",sravana,5,You Are My Marvel – The Marvelous Two,17400
2018-12-13,10054,"Thanks for delivering within time. Nice flowers.
",Rohit,5,BTS Amezing Carnation Carnival,15853
2018-12-06,9918,"Thanks for delivering such beautiful flowers. We are so happy with your service.
",Ramya,5,BTS Wonderful Twenty,15817
2018-12-12,10003,"super cake with nice design. Excellent service.
",Vasu,5,BTS Choco Velvette Cake,5882
2019-11-27,17786,"Wonderful
",Priyanka,5,Sibling Love Caricature,18890
2019-04-30,11494,"the gift was really fantastic .i order it for my son.
",sravani,5,Pop Me Balloon Surprise,18192
2019-06-04,12556,"great surprise to give .fantastic they enjoyed a lot
",harsha,5,Electrifying Retirement Surprise,5278
2019-05-10,11895,"it was my first visit. I loved it .i felt very happy there.
",shiva,5,Surprise Visit to Orphanage – Bangalore,33190
2019-06-17,13065,"very happy with the service from bookthesurprise. they made our day with full joy and happiness
",bharat,5,Electrifying Retirement Surprise,5278
2019-01-09,10315,Greater inventory control .... put a product as unavailable before the customer to buy so we do not have all this disorder in cancellation. ,John,1,Monogram Cushion,17281
2019-03-21,10710,"I surprised my sister with this cake on her birthday. thank you, team, for good delivery.
",bhargavi,5,BTS Choco Velvette Cake,5882
2019-11-26,17463,"The flowers were very fresh. It was delivered within the mentioned time. Thank you, BTS
",Priyanka,5,BTS Perform My Love,15822
2021-03-26,38908,"You guys are awesome, thank you for making my day more fun.
",Aakash,5,Iridium Birthday Surprise,34194
2019-11-26,17454,"The cake was really tasty.
",Priyanka,5,Gem Topped Vanilla Cake,5982
2019-05-02,11576,"the super exciting surprise I never had before. we have enjoyed alot
",ravi,5,Harley-Davidson Bike Ride,18226
2019-04-26,11331,"i love that flavour 
",jay,5,BTS Butterscotch delight,6558
2019-05-27,12291,Didn’t work properly. So much money for nothing good.,swetha ,1,Comical Love Cards,17375
2019-11-27,17702,"The print was really done great. I am happy with it
",Priyanka,5,My Cup Of Tea,17259
2019-05-03,11617,"I have rated this product 
",Anonymous user,5,All About Mom – Mother’s Day Photo Frame,18332
2019-05-06,11723,"excellent service
",govardhan,5,Open Me – Say Get Well Soon,22864
2019-04-26,11378,"superb delivery.
",jay,5,BTS Romantic Love,15858
2019-05-22,12112,"wow!!! It is nice idea Thank you BTS team.I booked for my cousin.
",Sandhya,5,Milk Bath For Couple,34100
2019-06-15,13027,"excellent surprise gift affordable prices…
",varun,5,Jar Of Nothing,22942
2019-07-08,13505,"I bought two units, but in the packaging came only one, I want to know what happened, because I paid two and I received only one. ",NAVEEN,2,Open When You Feel,18509
2019-07-01,13409,"the excellent surprise gift actually. the super surprise gift to wish on their birthday.thanks to bts…
",prakash ,5,You Are My Soymate,17368
2018-12-10,9928,"Adorable plush very soothingMelodie soft and long, my 18-month-old baby makes it work alone.Damage that the batteries do not last long.",Balu,4,BTS Chocolate Delight,15928
2019-01-18,10368,"Nice cards. Looks beautiful.
",Fathima,5,Comical Love Cards,17375
2019-06-17,13117,"i love the taste the design was fantastic
",ramu,5,Classic Red Velvet Cake,5832
2018-12-13,10047,"Flowers are extremely super. We are so happy with your service. Thank you.
",Nagaraj,5,BTS Charm,15827
2018-12-18,10121,"It was really a magical cake, it changes the mood of a person while eating. This cake was too tasty. Thank you
",Girish,5,BTS Dark Chocolate Magic Cake,15873
2019-06-27,13258,"Amazing quality and design and got delivered earlier too!
",kavitha,5,Hyderabadi – Kiraak Hyderabadi,17357
2019-05-20,12053,"It is a superb surprise from my brother on my birthday. we enjoyed a lot thank you BTS team for your services
",Krupaa,5,Open Me Surprise Balloon Box,18194
2019-05-10,11874,"the gift box was very Awesome. I loved it the cake taste and the gifts were very awesome.
",isha,5,Giant Gift Box – The Ultimate Joy,18926
2019-11-26,17476,"I really loved the taste of these cupcake
",Priyanka,5,BTS 6 Pink Chocolate Star Cupcakes,22518
2019-04-03,10876,"we celebrate my daughters birthday. she likes the butterscotch flavour. we order for her and friends. nice delivery
",vijay,5,BTS Butterscotch delight,6134
2019-06-07,12673,"Unfortunately, we didn't like napkins. My son was rather irritated by him than calmed down...",naveen,2,Berry Much Love,17364
2019-03-28,10813,lower than expected product.  I want to return it. ,sana,1,BTS Mixed Fresh Fruit Cake,6168
2019-04-22,11158,"product was fresh and a new exciting idea seethrough box of roses, I thought I would never do anything other than a traditional, bunch,” Hassle free experience. Friendly service and flowers delivered promptly.
",chandu,5,BTS Wonderful Twenty,15817
2018-12-31,10236,I only put 2 stars because of the sound of the mechanism which is very unpleasant.,Madhu,2,Open When Letters,29048
2019-03-21,10710,"I surprised my sister with this cake on her birthday. thank you, team, for good delivery.
",bhargavi,5,BTS Choco Velvette Cake,5832
2018-12-19,10132,"Thank you for offering a modern approach to ordering flowers! These flowers are really fresh.
",Praveena,5,BTS Beautiful Pink Combination,17141
2019-04-10,10974," My girlfriend was very happy when she had received gift.even iam in abroad the bookthesurprise team delivered my order on time with zero communication. thanks alot.. thanks alot guys.
",shiva,5,Open Me Surprise Balloon Box,30708
2019-04-22,11101," It looked awesome and tasted so good. All the guests loved it! I would highly recommend her to my friends.
",swetha,5,Gem Topped Vanilla Cake,6524
2019-06-07,12699,"good on-time delivery and quick response too. 
",bindhu,5,BTS A True Hug,15843
2019-03-08,10616,"Firstly I have interacted with one person about surprise according his conversation i have placed order but while placing the order i had doubt whether this team really works best but finally this team rocked the event. Nice team
",asha,5,Antimatter Anniversary Surprise,17035
2019-02-12,10469,"Thanks for delivering Fresh flowers. Nice bouquet.
",Reshma,5,BTS A True Hug,15843
2019-06-13,12835,The product came different from what I asked paid freight is I had to go to the post office at a very distant agency from home ,vani,1,Gift YourSelf,17974
2019-04-25,11289,"Quality or by far is comparable at the price. Small, poor quality, and horrible pendant construction. Disappointed. ",kavitha,1,Red Beryl Anniversary Surprise,4778
2019-11-27,17815,"The message in the letter was really good. The quality of the card was also good
",Priyanka,5,Open When Letters,17184
2019-04-09,10948,"Wow…It is a wonderful surprise. I can’t expect this. my family surprised me a whole day. I loved it surprise. Good work team
",Damini,5,A Day Full of Surprises,18182
2018-12-19,10141,"Quick and easy to order and a very happy recipient. Thanks for the efficient service!
",Akshitha,5,BTS Romantic Love,15858
2019-04-02,10863,"nice flowers. we felt happy with your delivery. I love the flowers.
",jyothi,5,BTS Wonderful Twenty,17681
2019-03-30,10842,"nice cake and I love the vanilla chocolate flavour. good service
",lalitha,5,BTS Vanilla Chocolate Cake,15833
2019-03-28,10807,"I love the flowers. I wished my friend on her birthday. she also likes flowers. I surprise with these flowers. good delivery
",keerthi,5,BTS Amezing Carnation Carnival,15853
2018-12-19,10137,"Excellent ordering and delivered the next day. Both recipients were happy with the flowers.
",Akarsh,5,BTS Perform My Love,15822
2019-03-15,10680,"I never ever expect this. I love so much this surprise to my wife. she felts happy. she has never words to say. thank you team
",anthony,5,Avion Joy Ride Surprise,16519
2019-06-04,12586,Our daughter loves this gift! He has a pleasant song melody and you can change batteries and nothing is broken when printing.The sound of moving the belly is a little louder but it doesn't bother my child. A gentle light on the belly also brings her peace.,suma,4,Surprise for Tiny Toddlers,17997
2019-03-29,10834,"it is an unforgettable day. very nice. I enjoyed a lot with my wife 
",harshini durga,5,The Great Escape,18067
2019-03-19,10704,"I like very much pink colour. thank you for good delivery.
",kaivalya,5,BTS Lovely Pink,17663
2019-06-04,12594,"i love this .this is a great surprise I have ordered this on my wife birthday 
",harsha,5,Taste The Darkness(The Secret Supper),22156
2019-01-10,10319,"It was beautiful. Nice words in the design. I like it.
",Arun,5,Hyderabadi – Kiraak Hyderabadi,17370
2018-12-06,9889,"Tasty cake with perfect in time delivery. Excellent service. Thank you so much.
",swetha,5,BTS Chocolate Fantasy Cake,5982
2019-02-22,10538,"Great service. Thanks for delivering perfectly.
",Sujana sri,5,Photo Film Book,17507
2018-12-19,10144,Great quality.,Prerana,4,BTS A BIG Affection N Love,15812
2019-11-27,17710,"Really amazing surprise. I am happy with the product
",Priyanka,5,Magnet Mémoire – Moments in Magnets,17507
2019-03-30,10843,The gift works only 10 seconds and stops I think to return the product,padhmaja,1,BTS Pineapple Awe,5882
2019-03-18,10688,"simply superb guys. good work. I surprised my sister. she felts happy 
",suhasini,5,Chocolate Pop – Gift Inside Chocolate,22885
2019-11-26,17213,"Wonderful Surprise
",Priyanka,5,Tritium Anniversary Surprise,16837
2019-02-18,10490,"I’m very much thankful to you because I placed the order at last moment but you delivered it with perfect time. Good service.
",Ritu ,5,BTS Heart Shaped Black Forest Cake,6362
2019-06-04,12598,"superb design it was a good gift, my father felt very happy with this surprise 
",veena,5,Personalized Fathers Day Mug,18409
2019-07-15,13534,I found the freight too expensive because I made two joint purchases. ,Abhinay,3,Jar Of Nothing,17396
2019-07-06,13477,"Nice thought and beautifully executed. Thanks for the fast delivery.
",Alekhya,5,Open When You Feel,18509
2019-06-07,12623,"the concept was simply superb. good surprise we felt very happy 
",devender,5,Retiral Surprise,35009
2019-03-27,10796,"I want to thank you for this cake. I expected the same. perfect delivery. thank you so much for the beautiful and yummy cake
",priyanka,5,BTS Butterscotch delight,6362
2019-05-24,12220,"i simply love this. I have presented this gift on my brother birthday .
",yamini,5,3D Butterfly Wooden Lamp,17311
2019-01-11,10337,"Nice cushion. I like it.
",Sumanth,5,Love Abstract Cushion,17273
2018-12-10,9955,"Thanks for delivering those fresh and pretty flowers to us.
",Rani,5,BTS Desirable Yellow Roses,15879
2019-05-10,11864,"the surprise balloon box was really fantastic.
",devender,5,Open Me Surprise Balloon Box,18194
2019-11-26,17468,"I was really happy to see such a huge bunch of fresh and colourful flowers. Thank you, BTS
",Priyanka,5,BTS A BIG Affection N Love,15812
2019-01-04,10287,"WOW, such a beautiful design I like it.
",Rehman,5,Romantic Love Contract,17186
2019-04-26,11390," great design I loved it. the photos were assigned very well. the frame was  grand looking
",lovely,5,Photomosaic – You Are My Precious,17764
2019-04-22,11125," It’s really as simple as it gets. The cake was beautiful and delicious. The chocolate taste was fantastic .i have tried a lot of chocolate cake this cake is incredible…so tasty
",keerthana,5,BTS Heart Shaped Black Forest Cake,6362
2018-12-10,9930,"super cake with nice design. Excellent service.
",Bharath,5,BTS Lemon Blueberry Cake,15928
2019-03-28,10821,"I never expected this. I felt very fear and good service keep it up
",malavika,5,Horse-Trekking,18276
2018-12-21,10183,Close to overcome validity. N was informed clearly in the advertisement.  Clear goal to deceive consumer. ,Parveen,2,BTS Choco Velvette Cake,5882
2018-12-17,10104,"Perfect on-time delivery. And flowers are fresh too. Thank you
",Niranjan,5,BTS A BIG Affection N Love,15853
2019-05-18,11998,"The product has reached the deadline and intact, but it does not work. I put the car vacuum cleaner with the cigarette ancient in the apparatus already connected in the outlet and nothing, it does not work. ",hasini,1,All Veg – You Are Always Mine,17358
2019-05-18,12035,"It is cute gift.Feeling very happy when i got my loved one.Good delivery BTS team
",kaarthik,5,Jar Of Nothing,17396
2019-11-27,17872,"Very nice surprise gift
",Priyanka,5,Admiring The Yaar Forever,18771
2019-06-29,13338,I bought two products in the store only came one. It's on the site is saying that it was delivered the two. I made the complaint to 4 days and I still had no answer. ,rashmi,1,BTS Heart Shaped Black Forest Cake,6752
2019-05-07,11801,"I did not receive the complete purchased product. I bought two pendants, but they only delivered one.  How do I get the rest? ",usha ,1,BTS Charm,15827
2018-12-13,10066,"Beautiful arrangement! My friend was very happy. Thank you!
",John,5,BTS Memorable Expression,15848
2019-11-27,17678,"I ordered this for my friend and she loved it.
",Priyanka,5,Jar Of Nothing,22942
2018-12-19,10141,"Quick and easy to order and a very happy recipient. Thanks for the efficient service!
",Akshitha,5,BTS Romantic Love,15858
2019-05-07,11801,"fresh  flowers and quick delivery 
",usha ,5,BTS Charm,15827
2019-12-14,21738,The small slumber gift is really sweet.. It is very quiet about the noise setting (the motor for the belly movement) and the music can also be controlled well in the volume.. The shell on the belly is also provided with light which can also be switched off... I am very happy also with the processing... Very soft fabric.. It could be slightly more fed but with some fabric in addition inside it is also solved.. The ECU inside is a little big but very easy made understand.. Very soft keystroke no clapping.. Would I recommend it because it simulates also heart tone and blood flow sounds like in the womb which certainly seems very soothing... So then make yourself a picture of it.. 9 out of 10 points which someone needs a classification... ,kranthi,4,7 Days of Valentine,17560
2019-07-06,13481,"It’s simply superb. We like the design thanks for the perfect delivery.
",Dileep,5,Jigsaw Puzzle Surprise!,18516
2019-05-18,12004,"I like balloons. my wife felt very happy I want to surprise when she will come home. we enjoyed in surprise. good work team
",sudharani,5,Blow Me Balloon Gift Box,18102
2018-12-13,10068,"Everything perfect
Good work
",Roshan,5,BTS Wonderful Twenty,15817
2019-02-28,10576,"I gifted it to my nephew they felt so happy. It was a beautiful balloon surprise. Great service.
",Naveena,5,Hug Me – Send New Born Wishes,17636
2019-04-17,11061,"First delivery: Breath movements don't work. Second delivery: Engine is so loud, I don't want to do that to my child.Unfortunately, I was really looking forward to it.",kapil,1,Dead Cool – Chilling In Love,17362
2019-05-31,12466,"it was nice gift 
",prem ,5,Dead Cool – Chilling In Love,17362
2018-12-06,9876,"Awesome services. Best experience.
",kalyan,5,BTS Butterscotch Tickle,15894
2019-01-03,10259,"Beautiful design looks amazing. Thank you
",Aparna,5,I Love This Peeling – Let’s Stick Together,17223
2018-12-21,10193,"WOW! Really fantastic cake with taste as well as looks too. Thank you
",Geetha,5,BTS Chocolate Fantasy Cake,6524
2019-02-11,10452,Everything's great,Sankar,4,BTS Heart Shaped Black Forest Cake,15879
2019-07-01,13407,"In itself this is really a nice sleep aid, but already after a short time the gift does not play 30 seconds at a time. For this the price is quite overpriced. Very sad!!! Unfortunately the return period at the time was already at the end.",pavan,3,Momentous Milestones,17229
2019-04-03,10877,"its a nice gift from my brother. good delivery. 
",mamatha,5,Blow Me Balloon Gift Box,33232
2019-03-27,10795,"good work and good delivery. I gifted to my brother on his birthday. he felts very happily and  yummy tasty
",sathya,5,BTS Lemon Blueberry Cake,5882
2019-03-26,10779,"nice gift idea. I felt very. a small argument with my sister. I want to say sorry to her. I took this surprising idea and I said sorry to her
",nikitha roy,5,Open Me – Apology Gift,18377
2019-05-22,12113,"Good idea.As a same time 2 gifts in this.I like it.Good work team
",Ganga sri,5,Surprise In A Cake,16157
2019-02-20,10504,"I can’t explain how much beautiful it was. Thanks for delivering such a wonderful bouquet.
",Karthik,5,BTS Lovely Pink,17663
2019-11-27,17698,"It was really beautiful. I am totally satisfied with it.
",Priyanka,5,Berry Much Love,17364
2019-05-30,12354,"excellent we had a great ride with my fiancee.that was an awesome experience
",vanitha ,5,Ride on BMW,5391
2018-12-11,9974,"I truly do tell all my friends about you and your wonderful services!!
",Ankitha,5,BTS Lemon Blueberry Cake,15928
2019-07-06,13475,Two items  CachePot - Received  Bxinho - I did not get ,Rohit,1,Spin The Wheel of Fantasies,18522
2019-06-07,12663,"I’m happy with that surprise gift.Good design
",ravi,5,Personalized Fathers Day Mug,18409
2019-06-13,12867,"fresh flowers and great on time delivery 
",nani ,5,BTS Amezing Carnation Carnival,15853
2019-04-30,11515,"my son was surprised on his birthday .i invited a Pikachu to my home .superb surprise gift
",deepika ,5,Invite Pikachu At Home,33192
2019-05-10,11886,"the shooting game was excellent. we went with our friends. we enjoyed there.
",govardhan ,5,A Surprise Shooting Game,34109
2019-05-04,11713,"its kind of different gift to give.the design was super cool
",jashwanth,5,The Love Grill,17229
2019-01-11,10345,"I gifted it to my husband he feels so happy. It looks really cool. Thanks for fast delivery.
",Dhruthi,5,Dead Cool – Chilling In Love,17362
2019-02-12,10472,"Thanks for delivering such beautiful flowers. We are so happy with your service.
",Kotesh,5,BTS Charm,15827
